artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,release_year,release_date_length
Pat Boone,It's Too Soon To Know,2y03n7G5fx3TmiLh6H8lVW,2011-04-08,0.393,0.0428,10.0,-18.071,1.0,0.039,0.944,0.00132,0.104,0.225,95.882,audio_features,spotify:track:2y03n7G5fx3TmiLh6H8lVW,https://api.spotify.com/v1/tracks/2y03n7G5fx3TmiLh6H8lVW,https://api.spotify.com/v1/audio-analysis/2y03n7G5fx3TmiLh6H8lVW,166467.0,3.0,2011,10.0
Jimmy McCracklin,The Walk,49Fvl1bL2pwvao6FU8bZh0,2009-11-30,0.731,0.835,0.0,-8.686,1.0,0.401,0.854,2.68e-05,0.182,0.675,78.046,audio_features,spotify:track:49Fvl1bL2pwvao6FU8bZh0,https://api.spotify.com/v1/tracks/49Fvl1bL2pwvao6FU8bZh0,https://api.spotify.com/v1/audio-analysis/49Fvl1bL2pwvao6FU8bZh0,162640.0,4.0,2009,10.0
Perry Como,Kewpie Doll (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),6y7GPudskCX2luLdFOHyO7,2010-02-10,0.76,0.527,2.0,-9.239,1.0,0.063,0.817,0.0,0.118,0.918,140.004,audio_features,spotify:track:6y7GPudskCX2luLdFOHyO7,https://api.spotify.com/v1/tracks/6y7GPudskCX2luLdFOHyO7,https://api.spotify.com/v1/audio-analysis/6y7GPudskCX2luLdFOHyO7,153760.0,4.0,2010,10.0
Frankie Avalon,De de Dinah,51kYFcd8OPK6myjkerwuV7,2012-09-18,0.54,0.917,7.0,-5.284,1.0,0.0373,0.354,0.0,0.211,0.966,140.135,audio_features,spotify:track:51kYFcd8OPK6myjkerwuV7,https://api.spotify.com/v1/tracks/51kYFcd8OPK6myjkerwuV7,https://api.spotify.com/v1/audio-analysis/51kYFcd8OPK6myjkerwuV7,132145.0,4.0,2012,10.0
Pat Boone,Sugar Moon,5wA9Arn1DhtyyfdcT6c6jt,2009-12-04,0.433,0.179,10.0,-11.253,1.0,0.0262,0.956,0.000195,0.132,0.237,70.035,audio_features,spotify:track:5wA9Arn1DhtyyfdcT6c6jt,https://api.spotify.com/v1/tracks/5wA9Arn1DhtyyfdcT6c6jt,https://api.spotify.com/v1/audio-analysis/5wA9Arn1DhtyyfdcT6c6jt,116147.0,4.0,2009,10.0
The Everly Brothers,Devoted to You,4FrMb1ckGBrhARbHySQKx5,1964-08-01,0.587,0.34,3.0,-9.387,1.0,0.0256,0.834,0.0,0.0955,0.526,90.523,audio_features,spotify:track:4FrMb1ckGBrhARbHySQKx5,https://api.spotify.com/v1/tracks/4FrMb1ckGBrhARbHySQKx5,https://api.spotify.com/v1/audio-analysis/4FrMb1ckGBrhARbHySQKx5,141040.0,4.0,1964,10.0
The Chantels,Maybe,03VP90BkSqcdg3PAkYSqST,2008,0.487,0.345,10.0,-9.615,1.0,0.0273,0.729,0.000473,0.0873,0.326,104.429,audio_features,spotify:track:03VP90BkSqcdg3PAkYSqST,https://api.spotify.com/v1/tracks/03VP90BkSqcdg3PAkYSqST,https://api.spotify.com/v1/audio-analysis/03VP90BkSqcdg3PAkYSqST,173917.0,4.0,2008,4.0
Johnny Cash,Guess Things Happen That Way,23S26zaseCtbibarsKiY5p,2010,0.54,0.369,10.0,-13.691,1.0,0.0825,0.789,5.8e-05,0.354,0.784,147.931,audio_features,spotify:track:23S26zaseCtbibarsKiY5p,https://api.spotify.com/v1/tracks/23S26zaseCtbibarsKiY5p,https://api.spotify.com/v1/audio-analysis/23S26zaseCtbibarsKiY5p,111560.0,4.0,2010,4.0
The Olympics,Western Movies,4DlUeuNk9LB9uJwSatkBb5,2009-01-05,0.726,0.469,4.0,-8.367,0.0,0.0739,0.59,2.15e-05,0.443,0.547,121.739,audio_features,spotify:track:4DlUeuNk9LB9uJwSatkBb5,https://api.spotify.com/v1/tracks/4DlUeuNk9LB9uJwSatkBb5,https://api.spotify.com/v1/audio-analysis/4DlUeuNk9LB9uJwSatkBb5,139141.0,4.0,2009,10.0
Roy Hamilton,Don't Let Go,3JQLM7sS9dfHN5d63Fw2b0,1999-10-08,0.71,0.613,8.0,-11.386,1.0,0.0782,0.806,0.000603,0.158,0.888,99.237,audio_features,spotify:track:3JQLM7sS9dfHN5d63Fw2b0,https://api.spotify.com/v1/tracks/3JQLM7sS9dfHN5d63Fw2b0,https://api.spotify.com/v1/audio-analysis/3JQLM7sS9dfHN5d63Fw2b0,154973.0,4.0,1999,10.0
The Hollywood Flames,Buzz Buzz Buzz,6BBDGbyE57XKxu7BMYjuJR,2008-10-27,0.621,0.484,0.0,-7.932,1.0,0.37,0.494,1.86e-05,0.136,0.899,173.37,audio_features,spotify:track:6BBDGbyE57XKxu7BMYjuJR,https://api.spotify.com/v1/tracks/6BBDGbyE57XKxu7BMYjuJR,https://api.spotify.com/v1/audio-analysis/6BBDGbyE57XKxu7BMYjuJR,135330.0,4.0,2008,10.0
Jerry Lee Lewis,Breathless,7dy4kr1TLXTbhQEAhPlh8N,2013-05-10,0.41,0.804,5.0,-10.154,1.0,0.0482,0.401,0.0,0.279,0.866,170.185,audio_features,spotify:track:7dy4kr1TLXTbhQEAhPlh8N,https://api.spotify.com/v1/tracks/7dy4kr1TLXTbhQEAhPlh8N,https://api.spotify.com/v1/audio-analysis/7dy4kr1TLXTbhQEAhPlh8N,162133.0,4.0,2013,10.0
Marty Robbins,The Story of My Life,5dRM0bDh3hTzdOSEUVpIQQ,2012-02-23,0.63,0.464,0.0,-9.532,1.0,0.0327,0.912,1.83e-06,0.09,0.722,127.759,audio_features,spotify:track:5dRM0bDh3hTzdOSEUVpIQQ,https://api.spotify.com/v1/tracks/5dRM0bDh3hTzdOSEUVpIQQ,https://api.spotify.com/v1/audio-analysis/5dRM0bDh3hTzdOSEUVpIQQ,151507.0,3.0,2012,10.0
Frankie Avalon,I'll Wait for You,6PUjssTPmgIoFiISe3lAGU,2012-11-06,0.304,0.275,11.0,-9.339,0.0,0.031,0.859,0.0,0.191,0.361,114.983,audio_features,spotify:track:6PUjssTPmgIoFiISe3lAGU,https://api.spotify.com/v1/tracks/6PUjssTPmgIoFiISe3lAGU,https://api.spotify.com/v1/audio-analysis/6PUjssTPmgIoFiISe3lAGU,176170.0,3.0,2012,10.0
Frankie Avalon,Ginger Bread,1V2syYlAEA5km0aVPlJUAA,2009-06-08,0.509,0.833,8.0,-5.78,1.0,0.0335,0.725,3.06e-06,0.22,0.974,148.123,audio_features,spotify:track:1V2syYlAEA5km0aVPlJUAA,https://api.spotify.com/v1/tracks/1V2syYlAEA5km0aVPlJUAA,https://api.spotify.com/v1/audio-analysis/1V2syYlAEA5km0aVPlJUAA,122064.0,4.0,2009,10.0
Johnny Horton,The Battle Of New Orleans,0dwpdcQkeZqpuoAPYD49N3,1961,0.703,0.776,9.0,-10.983,1.0,0.139,0.764,0.0,0.0988,0.921,177.283,audio_features,spotify:track:0dwpdcQkeZqpuoAPYD49N3,https://api.spotify.com/v1/tracks/0dwpdcQkeZqpuoAPYD49N3,https://api.spotify.com/v1/audio-analysis/0dwpdcQkeZqpuoAPYD49N3,151627.0,4.0,1961,4.0
Bobby Darin,Mack the Knife,4TioZs1Pk7z7x99QXaSZNF,2011-09-19,0.459,0.51,10.0,-9.994,1.0,0.078,0.785,0.0,0.0861,0.582,166.457,audio_features,spotify:track:4TioZs1Pk7z7x99QXaSZNF,https://api.spotify.com/v1/tracks/4TioZs1Pk7z7x99QXaSZNF,https://api.spotify.com/v1/audio-analysis/4TioZs1Pk7z7x99QXaSZNF,188067.0,4.0,2011,10.0
Lloyd Price,Personality,1jjwY977fRRiso0Z2ZyU6T,2009-04-01,0.435,0.701,5.0,-3.096,1.0,0.029,0.278,0.0,0.253,0.851,64.524,audio_features,spotify:track:1jjwY977fRRiso0Z2ZyU6T,https://api.spotify.com/v1/tracks/1jjwY977fRRiso0Z2ZyU6T,https://api.spotify.com/v1/audio-analysis/1jjwY977fRRiso0Z2ZyU6T,155227.0,4.0,2009,10.0
Frankie Avalon,Venus - Re-Recorded,2Dpu1Kl8KXUq65S1HkT9Bb,2007-10-09,0.567,0.402,10.0,-13.809,1.0,0.0315,0.584,1.67e-05,0.0866,0.773,115.149,audio_features,spotify:track:2Dpu1Kl8KXUq65S1HkT9Bb,https://api.spotify.com/v1/tracks/2Dpu1Kl8KXUq65S1HkT9Bb,https://api.spotify.com/v1/audio-analysis/2Dpu1Kl8KXUq65S1HkT9Bb,144293.0,4.0,2007,10.0
Paul Anka,Lonely Boy,4kh2S9hRpPvoF9JkwZcYGN,2000-10-03,0.623,0.605,0.0,-9.923,1.0,0.0306,0.352,0.0,0.101,0.804,106.163,audio_features,spotify:track:4kh2S9hRpPvoF9JkwZcYGN,https://api.spotify.com/v1/tracks/4kh2S9hRpPvoF9JkwZcYGN,https://api.spotify.com/v1/audio-analysis/4kh2S9hRpPvoF9JkwZcYGN,151107.0,3.0,2000,10.0
Bobby Darin,Dream Lover,1KLpjQFgubHI3GkAICCNH3,2004-11-23,0.526,0.774,5.0,-1.692,1.0,0.0459,0.715,0.0,0.437,0.715,131.715,audio_features,spotify:track:1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/tracks/1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/audio-analysis/1KLpjQFgubHI3GkAICCNH3,150706.0,4.0,2004,10.0
The Browns,The Three Bells,6hBRujBY2wHc7zASlOxGJl,2011-08-01,0.492,0.178,7.0,-13.684,1.0,0.0392,0.926,0.0,0.103,0.443,107.522,audio_features,spotify:track:6hBRujBY2wHc7zASlOxGJl,https://api.spotify.com/v1/tracks/6hBRujBY2wHc7zASlOxGJl,https://api.spotify.com/v1/audio-analysis/6hBRujBY2wHc7zASlOxGJl,173147.0,4.0,2011,10.0
The Fleetwoods,Come Softly To Me,6tBSFEqGSOwi5da3QdBo03,2008-07-29,0.678,0.186,1.0,-16.891,1.0,0.0446,0.822,0.0,0.383,0.632,122.839,audio_features,spotify:track:6tBSFEqGSOwi5da3QdBo03,https://api.spotify.com/v1/tracks/6tBSFEqGSOwi5da3QdBo03,https://api.spotify.com/v1/audio-analysis/6tBSFEqGSOwi5da3QdBo03,146107.0,4.0,2008,10.0
Wilbert Harrison,Kansas City,6vLxsT7uxTqf51qazpvu3A,2007-10-09,0.671,0.283,1.0,-14.415,1.0,0.0317,0.788,0.513,0.11,0.883,117.666,audio_features,spotify:track:6vLxsT7uxTqf51qazpvu3A,https://api.spotify.com/v1/tracks/6vLxsT7uxTqf51qazpvu3A,https://api.spotify.com/v1/audio-analysis/6vLxsT7uxTqf51qazpvu3A,143840.0,4.0,2007,10.0
The Fleetwoods,Mr. Blue,6bnFjTW3EnMG4BwreDnSHK,1993-01-01,0.374,0.0889,4.0,-17.475,1.0,0.0356,0.931,6.88e-06,0.111,0.211,96.677,audio_features,spotify:track:6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/tracks/6bnFjTW3EnMG4BwreDnSHK,https://api.spotify.com/v1/audio-analysis/6bnFjTW3EnMG4BwreDnSHK,145133.0,4.0,1993,10.0
Santo & Johnny,Sleep Walk,1IKAg995FnS7soIAwcMStU,2009-12-01,0.532,0.225,10.0,-9.628,0.0,0.0483,0.811,0.964,0.14,0.483,189.095,audio_features,spotify:track:1IKAg995FnS7soIAwcMStU,https://api.spotify.com/v1/tracks/1IKAg995FnS7soIAwcMStU,https://api.spotify.com/v1/audio-analysis/1IKAg995FnS7soIAwcMStU,144880.0,3.0,2009,10.0
Paul Anka,Put Your Head On My Shoulder,1JuxJyjkeVKdLKhoX4imcP,2011-04-05,0.572,0.364,4.0,-14.355,0.0,0.0392,0.795,0.0,0.305,0.569,110.3,audio_features,spotify:track:1JuxJyjkeVKdLKhoX4imcP,https://api.spotify.com/v1/tracks/1JuxJyjkeVKdLKhoX4imcP,https://api.spotify.com/v1/audio-analysis/1JuxJyjkeVKdLKhoX4imcP,158053.0,3.0,2011,10.0
Lloyd Price,Stagger Lee,3CrbWMJbTlI9T4pB7p5J35,2007-06-26,0.649,0.399,2.0,-17.498,1.0,0.0772,0.116,0.00149,0.089,0.597,116.209,audio_features,spotify:track:3CrbWMJbTlI9T4pB7p5J35,https://api.spotify.com/v1/tracks/3CrbWMJbTlI9T4pB7p5J35,https://api.spotify.com/v1/audio-analysis/3CrbWMJbTlI9T4pB7p5J35,187373.0,4.0,2007,10.0
Ritchie Valens,Donna,1cYDQneelDn4KjCniEv7n0,2005-11-22,0.463,0.224,5.0,-10.542,1.0,0.0255,0.866,0.0,0.116,0.394,67.47,audio_features,spotify:track:1cYDQneelDn4KjCniEv7n0,https://api.spotify.com/v1/tracks/1cYDQneelDn4KjCniEv7n0,https://api.spotify.com/v1/audio-analysis/1cYDQneelDn4KjCniEv7n0,149067.0,4.0,2005,10.0
The Platters,Smoke Gets In Your Eyes,1jTkRvUHQhh2v77G5KOyYW,1991-01-01,0.337,0.247,3.0,-11.02,1.0,0.0299,0.936,8.77e-05,0.545,0.278,112.527,audio_features,spotify:track:1jTkRvUHQhh2v77G5KOyYW,https://api.spotify.com/v1/tracks/1jTkRvUHQhh2v77G5KOyYW,https://api.spotify.com/v1/audio-analysis/1jTkRvUHQhh2v77G5KOyYW,157760.0,4.0,1991,10.0
The Coasters,Charlie Brown,4zno0yXr6X7QUdYq4uC7BB,2010-08-10,0.601,0.666,5.0,-12.103,0.0,0.0536,0.0302,0.0,0.0255,0.9,126.78,audio_features,spotify:track:4zno0yXr6X7QUdYq4uC7BB,https://api.spotify.com/v1/tracks/4zno0yXr6X7QUdYq4uC7BB,https://api.spotify.com/v1/audio-analysis/4zno0yXr6X7QUdYq4uC7BB,151221.0,4.0,2010,10.0
Martin Denny,Quiet Village,5qeGK2JxwCWEUiFgHb4maZ,1995-12-29,0.818,0.482,2.0,-8.915,0.0,0.0538,0.685,0.119,0.228,0.299,114.324,audio_features,spotify:track:5qeGK2JxwCWEUiFgHb4maZ,https://api.spotify.com/v1/tracks/5qeGK2JxwCWEUiFgHb4maZ,https://api.spotify.com/v1/audio-analysis/5qeGK2JxwCWEUiFgHb4maZ,220240.0,4.0,1995,10.0
"Carl Dobkins, Jr.",My Heart Is An Open Book,4oPoduVWqtgmHj7L2aIM9Y,2008-07-29,0.74,0.428,4.0,-10.398,1.0,0.0928,0.582,1.63e-06,0.194,0.731,134.008,audio_features,spotify:track:4oPoduVWqtgmHj7L2aIM9Y,https://api.spotify.com/v1/tracks/4oPoduVWqtgmHj7L2aIM9Y,https://api.spotify.com/v1/audio-analysis/4oPoduVWqtgmHj7L2aIM9Y,120320.0,4.0,2008,10.0
The Everly Brothers,('Till) I Kissed You,6BLU5TSc4JvCJdBUilOOB0,2011-10-03,0.537,0.424,1.0,-11.452,1.0,0.0395,0.378,0.0,0.32,0.779,139.136,audio_features,spotify:track:6BLU5TSc4JvCJdBUilOOB0,https://api.spotify.com/v1/tracks/6BLU5TSc4JvCJdBUilOOB0,https://api.spotify.com/v1/audio-analysis/6BLU5TSc4JvCJdBUilOOB0,146837.0,4.0,2011,10.0
Phil Phillips,Sea of Love,2i0Ui8GN0bkHDHnRfng8gR,2008,0.385,0.332,7.0,-12.367,1.0,0.0278,0.926,7.59e-06,0.142,0.39,85.3,audio_features,spotify:track:2i0Ui8GN0bkHDHnRfng8gR,https://api.spotify.com/v1/tracks/2i0Ui8GN0bkHDHnRfng8gR,https://api.spotify.com/v1/audio-analysis/2i0Ui8GN0bkHDHnRfng8gR,146265.0,4.0,2008,4.0
"Dave ""Baby"" Cortez",The Happy Organ,52jXpaOLXL5GSZ3pdVsEj2,2008-07-22,0.549,0.815,0.0,-9.225,1.0,0.0351,0.204,0.947,0.639,0.921,92.548,audio_features,spotify:track:52jXpaOLXL5GSZ3pdVsEj2,https://api.spotify.com/v1/tracks/52jXpaOLXL5GSZ3pdVsEj2,https://api.spotify.com/v1/audio-analysis/52jXpaOLXL5GSZ3pdVsEj2,123640.0,4.0,2008,10.0
Lloyd Price,I'm Gonna Get Married,1jKcwPfDloLOMxC1wMV0ux,1994-01-01,0.569,0.514,7.0,-9.369,1.0,0.0334,0.765,0.0,0.131,0.63,119.518,audio_features,spotify:track:1jKcwPfDloLOMxC1wMV0ux,https://api.spotify.com/v1/tracks/1jKcwPfDloLOMxC1wMV0ux,https://api.spotify.com/v1/audio-analysis/1jKcwPfDloLOMxC1wMV0ux,143000.0,4.0,1994,10.0
The Impalas,Sorry (I Ran All The Way Home),7c1k4mKdHP8shSbEtruOe5,2011-06-01,0.579,0.657,3.0,-10.571,1.0,0.0416,0.757,0.0,0.107,0.925,127.528,audio_features,spotify:track:7c1k4mKdHP8shSbEtruOe5,https://api.spotify.com/v1/tracks/7c1k4mKdHP8shSbEtruOe5,https://api.spotify.com/v1/audio-analysis/7c1k4mKdHP8shSbEtruOe5,153693.0,4.0,2011,10.0
Dion & The Belmonts,A Teenager In Love,5J4KL52rUvZ89j8ESsMf2L,2010-12-20,0.542,0.284,1.0,-14.214,1.0,0.0337,0.688,0.0,0.05,0.639,79.92,audio_features,spotify:track:5J4KL52rUvZ89j8ESsMf2L,https://api.spotify.com/v1/tracks/5J4KL52rUvZ89j8ESsMf2L,https://api.spotify.com/v1/audio-analysis/5J4KL52rUvZ89j8ESsMf2L,157678.0,4.0,2010,10.0
The Crests,16 Candles,4NJ27RDsNZlTHQVLapiVdO,2007-08-28,0.378,0.587,10.0,-3.162,1.0,0.0301,0.845,0.0,0.0708,0.497,110.355,audio_features,spotify:track:4NJ27RDsNZlTHQVLapiVdO,https://api.spotify.com/v1/tracks/4NJ27RDsNZlTHQVLapiVdO,https://api.spotify.com/v1/audio-analysis/4NJ27RDsNZlTHQVLapiVdO,182627.0,1.0,2007,10.0
Brook Benton,It's Just A Matter Of Time,5xcB3VvXWiC74KHHs6FIEM,2009-03-24,0.569,0.16,3.0,-19.57,1.0,0.0296,0.808,0.0241,0.0987,0.48,101.394,audio_features,spotify:track:5xcB3VvXWiC74KHHs6FIEM,https://api.spotify.com/v1/tracks/5xcB3VvXWiC74KHHs6FIEM,https://api.spotify.com/v1/audio-analysis/5xcB3VvXWiC74KHHs6FIEM,148493.0,3.0,2009,10.0
Connie Francis,Lipstick On Your Collar,4zgYu3FPkTRkJdadp26FdY,2005-01-01,0.531,0.884,7.0,-7.469,1.0,0.0462,0.82,0.000279,0.201,0.901,165.818,audio_features,spotify:track:4zgYu3FPkTRkJdadp26FdY,https://api.spotify.com/v1/tracks/4zgYu3FPkTRkJdadp26FdY,https://api.spotify.com/v1/audio-analysis/4zgYu3FPkTRkJdadp26FdY,138933.0,4.0,2005,10.0
The Drifters,There Goes My Baby,7eb36d69DQC3Msq46DceT0,2007-08-28,0.65,0.668,6.0,-4.278,0.0,0.0347,0.26,0.0,0.283,0.826,129.935,audio_features,spotify:track:7eb36d69DQC3Msq46DceT0,https://api.spotify.com/v1/tracks/7eb36d69DQC3Msq46DceT0,https://api.spotify.com/v1/audio-analysis/7eb36d69DQC3Msq46DceT0,135867.0,4.0,2007,10.0
Elvis Presley,A Big Hunk O' Love,6PUsG2iMvCjnPFLjydO1RR,2002-09-24,0.551,0.934,7.0,-6.66,0.0,0.0481,0.822,0.143,0.419,0.96,87.055,audio_features,spotify:track:6PUsG2iMvCjnPFLjydO1RR,https://api.spotify.com/v1/tracks/6PUsG2iMvCjnPFLjydO1RR,https://api.spotify.com/v1/audio-analysis/6PUsG2iMvCjnPFLjydO1RR,133093.0,4.0,2002,10.0
Stonewall Jackson,Waterloo,2ZV6e6ku4KAUQJG0TZBKcx,1954,0.499,0.632,11.0,-10.894,1.0,0.0307,0.42,0.0,0.126,0.865,101.862,audio_features,spotify:track:2ZV6e6ku4KAUQJG0TZBKcx,https://api.spotify.com/v1/tracks/2ZV6e6ku4KAUQJG0TZBKcx,https://api.spotify.com/v1/audio-analysis/2ZV6e6ku4KAUQJG0TZBKcx,147267.0,4.0,1954,4.0
Sammy Turner,Lavender Blue - Re-Recording,0eIu0JNnwQhV5oC9Dq5x6D,2009-09-30,0.533,0.165,4.0,-16.854,1.0,0.035,0.822,0.00307,0.126,0.573,114.119,audio_features,spotify:track:0eIu0JNnwQhV5oC9Dq5x6D,https://api.spotify.com/v1/tracks/0eIu0JNnwQhV5oC9Dq5x6D,https://api.spotify.com/v1/audio-analysis/0eIu0JNnwQhV5oC9Dq5x6D,133280.0,3.0,2009,10.0
Elvis Presley,(Now and Then There's) A Fool Such as I,2TGiDvXSDPCcBTfaMtmsRc,2002-09-24,0.574,0.714,0.0,-6.344,1.0,0.0403,0.901,1.7e-05,0.255,0.722,63.625,audio_features,spotify:track:2TGiDvXSDPCcBTfaMtmsRc,https://api.spotify.com/v1/tracks/2TGiDvXSDPCcBTfaMtmsRc,https://api.spotify.com/v1/audio-analysis/2TGiDvXSDPCcBTfaMtmsRc,159360.0,4.0,2002,10.0
Sandy Nelson,Teen Beat,5RmYLBVjWf0MPIyL1RGKba,2010-01-22,0.598,0.788,9.0,-14.328,1.0,0.0674,0.042,0.878,0.133,0.47,94.743,audio_features,spotify:track:5RmYLBVjWf0MPIyL1RGKba,https://api.spotify.com/v1/tracks/5RmYLBVjWf0MPIyL1RGKba,https://api.spotify.com/v1/audio-analysis/5RmYLBVjWf0MPIyL1RGKba,142800.0,4.0,2010,10.0
Thomas Wayne,Tragedy,71GcB5eY2lsq7WghDh3NWF,2009,0.363,0.163,1.0,-12.108,1.0,0.0267,0.992,0.0253,0.148,0.145,74.362,audio_features,spotify:track:71GcB5eY2lsq7WghDh3NWF,https://api.spotify.com/v1/tracks/71GcB5eY2lsq7WghDh3NWF,https://api.spotify.com/v1/audio-analysis/71GcB5eY2lsq7WghDh3NWF,132371.0,4.0,2009,4.0
Freddy Cannon,Tallahassee Lassie,5YKZuRsZMxrvLMaF6QGuOj,2008-10-21,0.329,0.883,2.0,-4.864,1.0,0.0951,0.157,0.0,0.266,0.241,142.42,audio_features,spotify:track:5YKZuRsZMxrvLMaF6QGuOj,https://api.spotify.com/v1/tracks/5YKZuRsZMxrvLMaF6QGuOj,https://api.spotify.com/v1/audio-analysis/5YKZuRsZMxrvLMaF6QGuOj,131267.0,4.0,2008,10.0
Ricky Nelson,Never Be Anyone Else But You,6tKz5rRgvzJvM3Xdpj8e5X,2008,0.587,0.489,0.0,-8.62,1.0,0.0369,0.189,0.00109,0.119,0.686,141.699,audio_features,spotify:track:6tKz5rRgvzJvM3Xdpj8e5X,https://api.spotify.com/v1/tracks/6tKz5rRgvzJvM3Xdpj8e5X,https://api.spotify.com/v1/audio-analysis/6tKz5rRgvzJvM3Xdpj8e5X,137787.0,3.0,2008,4.0
Della Reese,Don't You Know?,3yIBU17cLkuB8tKMymOLvX,1993-09-28,0.149,0.367,3.0,-13.011,1.0,0.0347,0.799,0.0,0.0996,0.374,170.558,audio_features,spotify:track:3yIBU17cLkuB8tKMymOLvX,https://api.spotify.com/v1/tracks/3yIBU17cLkuB8tKMymOLvX,https://api.spotify.com/v1/audio-analysis/3yIBU17cLkuB8tKMymOLvX,151707.0,1.0,1993,10.0
Elvis Presley,I Need Your Love Tonight - Live,1caJ6bSfFyHKmLwcOyaPXu,2009-12-28,0.512,0.828,7.0,-8.409,1.0,0.0484,0.842,7.64e-05,0.503,0.967,180.741,audio_features,spotify:track:1caJ6bSfFyHKmLwcOyaPXu,https://api.spotify.com/v1/tracks/1caJ6bSfFyHKmLwcOyaPXu,https://api.spotify.com/v1/audio-analysis/1caJ6bSfFyHKmLwcOyaPXu,124640.0,4.0,2009,10.0
Dinah Washington,What A Diff'rence A Day Makes,17VDlKDcicTZhHxNvHkpns,2005-09-15,0.279,0.19,0.0,-16.116,1.0,0.0354,0.826,0.00013,0.267,0.221,182.757,audio_features,spotify:track:17VDlKDcicTZhHxNvHkpns,https://api.spotify.com/v1/tracks/17VDlKDcicTZhHxNvHkpns,https://api.spotify.com/v1/audio-analysis/17VDlKDcicTZhHxNvHkpns,152360.0,3.0,2005,10.0
Bill Parsons (aka Bobby Bare),The All American Boy,1KUHjV7fcyktSsrRnx42uy,2008-11-21,0.584,0.7,1.0,-10.765,0.0,0.0946,0.735,0.0,0.35,0.947,72.951,audio_features,spotify:track:1KUHjV7fcyktSsrRnx42uy,https://api.spotify.com/v1/tracks/1KUHjV7fcyktSsrRnx42uy,https://api.spotify.com/v1/audio-analysis/1KUHjV7fcyktSsrRnx42uy,176480.0,4.0,2008,10.0
Jerry Wallace,Primrose Lane,7Et1iWAEY2MvgT05QVBmIW,2012-03-04,0.6,0.346,8.0,-16.002,0.0,0.0339,0.773,0.00149,0.0817,0.54,119.982,audio_features,spotify:track:7Et1iWAEY2MvgT05QVBmIW,https://api.spotify.com/v1/tracks/7Et1iWAEY2MvgT05QVBmIW,https://api.spotify.com/v1/audio-analysis/7Et1iWAEY2MvgT05QVBmIW,147160.0,4.0,2012,10.0
Alvin & The Chipmunks,Alvin's Harmonica,4aqEPeDRi8EXbOxFwIoaJ8,1961-01-01,0.532,0.522,8.0,-7.395,1.0,0.0479,0.506,0.167,0.215,0.764,117.878,audio_features,spotify:track:4aqEPeDRi8EXbOxFwIoaJ8,https://api.spotify.com/v1/tracks/4aqEPeDRi8EXbOxFwIoaJ8,https://api.spotify.com/v1/audio-analysis/4aqEPeDRi8EXbOxFwIoaJ8,162973.0,4.0,1961,10.0
Ray Charles,What’d I Say,5gk6qleqrzuWizAxO1E5pG,2007-05-01,0.529,0.593,4.0,-10.55,1.0,0.124,0.729,1.7e-05,0.0748,0.784,89.17,audio_features,spotify:track:5gk6qleqrzuWizAxO1E5pG,https://api.spotify.com/v1/tracks/5gk6qleqrzuWizAxO1E5pG,https://api.spotify.com/v1/audio-analysis/5gk6qleqrzuWizAxO1E5pG,389400.0,4.0,2007,10.0
Sarah Vaughan,Broken Hearted Melody,6QLXvEcvsav5TcCcUOE7qb,1997-01-01,0.422,0.489,7.0,-10.917,1.0,0.0347,0.81,0.0,0.235,0.823,132.356,audio_features,spotify:track:6QLXvEcvsav5TcCcUOE7qb,https://api.spotify.com/v1/tracks/6QLXvEcvsav5TcCcUOE7qb,https://api.spotify.com/v1/audio-analysis/6QLXvEcvsav5TcCcUOE7qb,144333.0,4.0,1997,10.0
Franck Pourcel,Only You,50iGi68FQBtGwxCRhB5xfL,2010-12-01,0.214,0.59,3.0,-8.049,1.0,0.0337,0.529,0.691,0.261,0.243,116.975,audio_features,spotify:track:50iGi68FQBtGwxCRhB5xfL,https://api.spotify.com/v1/tracks/50iGi68FQBtGwxCRhB5xfL,https://api.spotify.com/v1/audio-analysis/50iGi68FQBtGwxCRhB5xfL,152933.0,3.0,2010,10.0
Billy Grammer,Gotta Travel On,3HynxUWKnm7rtzjVkyXoHu,1998,0.568,0.512,3.0,-12.223,1.0,0.0764,0.822,1.14e-05,0.0941,0.892,177.144,audio_features,spotify:track:3HynxUWKnm7rtzjVkyXoHu,https://api.spotify.com/v1/tracks/3HynxUWKnm7rtzjVkyXoHu,https://api.spotify.com/v1/audio-analysis/3HynxUWKnm7rtzjVkyXoHu,150493.0,4.0,1998,4.0
The Coasters,Poison Ivy,0ZSA44KXZoafqAusIwthEq,2010-08-10,0.751,0.642,2.0,-12.624,1.0,0.0322,0.452,0.0,0.261,0.963,131.528,audio_features,spotify:track:0ZSA44KXZoafqAusIwthEq,https://api.spotify.com/v1/tracks/0ZSA44KXZoafqAusIwthEq,https://api.spotify.com/v1/audio-analysis/0ZSA44KXZoafqAusIwthEq,175888.0,4.0,2010,10.0
